StoreKey,Order Date,Delivery Date,Delivery Time(Days)
0,43862,05-02-2020,4
0,43862,07-02-2020,6
0,43864,07-02-2020,4
0,43865,07-02-2020,3
0,43865,07-02-2020,3
0,43865,07-02-2020,3
0,43865,08-02-2020,4
0,43865,08-02-2020,4
0,43865,08-02-2020,4
0,43865,08-02-2020,4
0,43865,08-02-2020,4
0,43865,06-02-2020,2
0,43865,06-02-2020,2
0,43865,06-02-2020,2
0,43865,08-02-2020,4
0,43865,09-02-2020,5
0,43865,09-02-2020,5
0,43865,09-02-2020,5
0,43865,09-02-2020,5
0,43865,08-02-2020,4
0,43865,06-02-2020,2
0,43865,06-02-2020,2
0,43865,06-02-2020,2
0,43865,06-02-2020,2
0,43865,08-02-2020,4
0,43865,08-02-2020,4
0,43865,08-02-2020,4
0,43865,08-02-2020,4
0,43865,05-02-2020,1
0,43865,05-02-2020,1
0,43866,11-02-2020,6
0,43866,11-02-2020,6
0,43866,09-02-2020,4
0,43866,09-02-2020,4
0,43866,09-02-2020,4
0,43866,08-02-2020,3
0,43866,08-02-2020,3
0,43866,09-02-2020,4
0,43866,09-02-2020,4
0,43866,09-02-2020,4
0,43866,09-02-2020,4
0,43866,09-02-2020,4
0,43866,13-02-2020,8
0,43866,10-02-2020,5
0,43866,09-02-2020,4
0,43866,12-02-2020,7
0,43867,07-02-2020,1
0,43867,07-02-2020,1
0,43867,07-02-2020,1
0,43867,08-02-2020,2
0,43867,08-02-2020,2
0,43867,08-02-2020,2
0,43867,10-02-2020,4
0,43867,10-02-2020,4
0,43867,10-02-2020,4
0,43867,10-02-2020,4
0,43867,10-02-2020,4
0,43867,10-02-2020,4
0,43867,10-02-2020,4
0,43867,15-02-2020,9
0,43867,09-02-2020,3
0,43867,09-02-2020,3
0,43867,09-02-2020,3
0,43867,09-02-2020,3
0,43867,09-02-2020,3
0,43867,09-02-2020,3
0,43868,14-02-2020,7
0,43868,14-02-2020,7
0,43868,14-02-2020,7
0,43868,11-02-2020,4
0,43868,10-02-2020,3
0,43868,10-02-2020,3
0,43868,10-02-2020,3
0,43868,10-02-2020,3
0,43868,11-02-2020,4
0,43869,12-02-2020,4
0,43869,18-02-2020,10
0,43869,18-02-2020,10
0,43869,18-02-2020,10
0,43869,11-02-2020,3
0,43869,11-02-2020,3
0,43869,09-02-2020,1
0,43869,09-02-2020,1
0,43871,14-02-2020,4
0,43871,12-02-2020,2
0,43871,12-02-2020,2
0,43871,12-02-2020,2
0,43871,12-02-2020,2
0,43871,20-02-2020,10
0,43871,20-02-2020,10
0,43871,20-02-2020,10
0,43871,14-02-2020,4
0,43871,14-02-2020,4
0,43871,14-02-2020,4
0,43871,16-02-2020,6
0,43872,17-02-2020,6
0,43872,14-02-2020,3
0,43872,14-02-2020,3
0,43872,16-02-2020,5
0,43872,16-02-2020,5
0,43872,15-02-2020,4
0,43872,15-02-2020,4
0,43872,17-02-2020,6
0,43872,17-02-2020,6
0,43872,15-02-2020,4
0,43872,15-02-2020,4
0,43872,15-02-2020,4
0,43872,15-02-2020,4
0,43872,15-02-2020,4
0,43872,13-02-2020,2
0,43872,13-02-2020,2
0,43872,13-02-2020,2
0,43872,13-02-2020,2
0,43872,15-02-2020,4
0,43872,15-02-2020,4
0,43873,13-02-2020,1
0,43873,17-02-2020,5
0,43873,17-02-2020,5
0,43873,18-02-2020,6
0,43873,14-02-2020,2
0,43873,14-02-2020,2
0,43874,16-02-2020,3
0,43874,16-02-2020,3
0,43874,16-02-2020,3
0,43874,16-02-2020,3
0,43874,16-02-2020,3
0,43874,16-02-2020,3
0,43874,16-02-2020,3
0,43874,16-02-2020,3
0,43874,16-02-2020,3
0,43874,17-02-2020,4
0,43874,17-02-2020,4
0,43874,17-02-2020,4
0,43874,17-02-2020,4
0,43874,17-02-2020,4
0,43874,17-02-2020,4
0,43874,15-02-2020,2
0,43874,15-02-2020,2
0,43874,16-02-2020,3
0,43874,16-02-2020,3
0,43874,18-02-2020,5
0,43874,18-02-2020,5
0,43874,18-02-2020,5
0,43874,18-02-2020,5
0,43874,18-02-2020,5
0,43874,14-02-2020,1
0,43874,14-02-2020,1
0,43874,14-02-2020,1
0,43874,17-02-2020,4
0,43874,17-02-2020,4
0,43874,17-02-2020,4
0,43874,17-02-2020,4
0,43874,15-02-2020,2
0,43874,15-02-2020,2
0,43874,15-02-2020,2
0,43874,17-02-2020,4
0,43874,17-02-2020,4
0,43874,17-02-2020,4
0,43874,17-02-2020,4
0,43874,17-02-2020,4
0,43874,17-02-2020,4
0,43874,16-02-2020,3
0,43875,17-02-2020,3
0,43875,25-02-2020,11
0,43875,25-02-2020,11
0,43875,17-02-2020,3
0,43875,17-02-2020,3
0,43875,17-02-2020,3
0,43875,17-02-2020,3
0,43875,17-02-2020,3
0,43875,18-02-2020,4
0,43875,18-02-2020,4
0,43875,19-02-2020,5
0,43875,19-02-2020,5
0,43875,18-02-2020,4
0,43875,18-02-2020,4
0,43875,20-02-2020,6
0,43876,19-02-2020,4
0,43876,19-02-2020,4
0,43876,19-02-2020,4
0,43876,19-02-2020,4
0,43876,20-02-2020,5
0,43876,20-02-2020,5
0,43876,20-02-2020,5
0,43876,20-02-2020,5
0,43876,20-02-2020,5
0,43876,20-02-2020,5
0,43876,20-02-2020,5
0,43876,17-02-2020,2
0,43876,20-02-2020,5
0,43876,20-02-2020,5
0,43876,20-02-2020,5
0,43876,18-02-2020,3
0,43876,18-02-2020,3
0,43876,18-02-2020,3
0,43876,18-02-2020,3
0,43876,18-02-2020,3
0,43876,21-02-2020,6
0,43876,21-02-2020,6
0,43876,22-02-2020,7
0,43876,22-02-2020,7
0,43876,22-02-2020,7
0,43876,22-02-2020,7
0,43876,18-02-2020,3
0,43876,18-02-2020,3
0,43876,19-02-2020,4
0,43876,19-02-2020,4
0,43876,19-02-2020,4
0,43876,19-02-2020,4
0,43876,16-02-2020,1
0,43876,16-02-2020,1
0,43876,16-02-2020,1
0,43876,16-02-2020,1
0,43876,20-02-2020,5
0,43876,20-02-2020,5
0,43876,20-02-2020,5
0,43876,20-02-2020,5
0,43876,23-02-2020,8
0,43876,23-02-2020,8
0,43876,18-02-2020,3
0,43876,20-02-2020,5
0,43877,18-02-2020,2
0,43877,18-02-2020,2
0,43877,22-02-2020,6
0,43877,22-02-2020,6
0,43877,22-02-2020,6
0,43877,22-02-2020,6
0,43877,22-02-2020,6
0,43877,22-02-2020,6
0,43877,20-02-2020,4
0,43877,20-02-2020,4
0,43878,21-02-2020,4
0,43878,21-02-2020,4
0,43878,22-02-2020,5
0,43878,19-02-2020,2
0,43878,19-02-2020,2
0,43878,19-02-2020,2
0,43878,19-02-2020,2
0,43879,20-02-2020,2
0,43879,22-02-2020,4
0,43879,22-02-2020,4
0,43879,22-02-2020,4
0,43879,22-02-2020,4
0,43879,20-02-2020,2
0,43879,20-02-2020,2
0,43879,21-02-2020,3
0,43879,21-02-2020,3
0,43879,24-02-2020,6
0,43879,22-02-2020,4
0,43879,22-02-2020,4
0,43880,22-02-2020,3
0,43880,22-02-2020,3
0,43880,22-02-2020,3
0,43880,23-02-2020,4
0,43880,23-02-2020,4
0,43880,22-02-2020,3
0,43880,24-02-2020,5
0,43880,22-02-2020,3
0,43880,22-02-2020,3
0,43880,22-02-2020,3
0,43880,27-02-2020,8
0,43880,21-02-2020,2
0,43880,21-02-2020,2
0,43880,21-02-2020,2
0,43880,21-02-2020,2
0,43880,21-02-2020,2
0,43880,21-02-2020,2
0,43880,21-02-2020,2
0,43880,21-02-2020,2
0,43880,21-02-2020,2
0,43880,21-02-2020,2
0,43880,21-02-2020,2
0,43880,22-02-2020,3
0,43880,22-02-2020,3
0,43880,23-02-2020,4
0,43880,23-02-2020,4
0,43880,22-02-2020,3
0,43880,25-02-2020,6
0,43880,25-02-2020,6
0,43880,25-02-2020,6
0,43880,23-02-2020,4
0,43880,23-02-2020,4
0,43880,24-02-2020,5
0,43880,24-02-2020,5
0,43880,21-02-2020,2
0,43880,23-02-2020,4
0,43880,23-02-2020,4
0,43880,23-02-2020,4
0,43881,23-02-2020,3
0,43881,25-02-2020,5
0,43881,25-02-2020,5
0,43881,25-02-2020,5
0,43881,27-02-2020,7
0,43881,27-02-2020,7
0,43881,25-02-2020,5
0,43881,25-02-2020,5
0,43881,25-02-2020,5
0,43881,25-02-2020,5
0,43881,23-02-2020,3
0,43881,24-02-2020,4
0,43881,24-02-2020,4
0,43881,24-02-2020,4
0,43881,24-02-2020,4
0,43881,23-02-2020,3
0,43881,24-02-2020,4
0,43881,24-02-2020,4
0,43881,24-02-2020,4
0,43881,24-02-2020,4
0,43881,25-02-2020,5
0,43881,25-02-2020,5
0,43881,25-02-2020,5
0,43881,25-02-2020,5
0,43881,26-02-2020,6
0,43881,25-02-2020,5
0,43881,25-02-2020,5
0,43881,27-02-2020,7
0,43881,27-02-2020,7
0,43881,24-02-2020,4
0,43881,24-02-2020,4
0,43881,24-02-2020,4
0,43881,24-02-2020,4
0,43881,24-02-2020,4
0,43881,24-02-2020,4
0,43881,24-02-2020,4
0,43881,24-02-2020,4
0,43882,25-02-2020,4
0,43882,25-02-2020,4
0,43882,25-02-2020,4
0,43882,25-02-2020,4
0,43882,26-02-2020,5
0,43882,26-02-2020,5
0,43882,26-02-2020,5
0,43882,26-02-2020,5
0,43882,25-02-2020,4
0,43882,25-02-2020,4
0,43882,25-02-2020,4
0,43882,25-02-2020,4
0,43882,01-03-2020,9
0,43882,01-03-2020,9
0,43882,01-03-2020,9
0,43882,01-03-2020,9
0,43882,24-02-2020,3
0,43882,24-02-2020,3
0,43882,26-02-2020,5
0,43882,26-02-2020,5
0,43882,26-02-2020,5
0,43882,26-02-2020,5
0,43882,26-02-2020,5
0,43882,26-02-2020,5
0,43882,26-02-2020,5
0,43882,26-02-2020,5
0,43882,26-02-2020,5
0,43882,26-02-2020,5
0,43882,24-02-2020,3
0,43882,24-02-2020,3
0,43883,26-02-2020,4
0,43883,26-02-2020,4
0,43883,26-02-2020,4
0,43883,26-02-2020,4
0,43883,26-02-2020,4
0,43883,26-02-2020,4
0,43883,26-02-2020,4
0,43883,26-02-2020,4
0,43883,26-02-2020,4
0,43883,26-02-2020,4
0,43883,27-02-2020,5
0,43883,27-02-2020,5
0,43883,27-02-2020,5
0,43883,27-02-2020,5
0,43883,27-02-2020,5
0,43883,27-02-2020,5
0,43883,28-02-2020,6
0,43883,27-02-2020,5
0,43883,23-02-2020,1
0,43883,23-02-2020,1
0,43883,23-02-2020,1
0,43883,23-02-2020,1
0,43883,24-02-2020,2
0,43883,24-02-2020,2
0,43883,24-02-2020,2
0,43883,24-02-2020,2
0,43883,28-02-2020,6
0,43883,27-02-2020,5
0,43883,26-02-2020,4
0,43883,25-02-2020,3
0,43883,28-02-2020,6
0,43883,28-02-2020,6
0,43883,28-02-2020,6
0,43883,28-02-2020,6
0,43883,24-02-2020,2
0,43883,28-02-2020,6
0,43883,28-02-2020,6
0,43883,28-02-2020,6
0,43883,28-02-2020,6
0,43883,28-02-2020,6
0,43883,28-02-2020,6
0,43883,26-02-2020,4
0,43883,26-02-2020,4
0,43883,26-02-2020,4
0,43883,28-02-2020,6
0,43883,25-02-2020,3
0,43883,25-02-2020,3
0,43883,26-02-2020,4
0,43884,01-03-2020,7
0,43884,01-03-2020,7
0,43884,01-03-2020,7
0,43884,01-03-2020,7
0,43884,01-03-2020,7
0,43884,01-03-2020,7
0,43884,27-02-2020,4
0,43884,28-02-2020,5
0,43884,28-02-2020,5
0,43884,28-02-2020,5
0,43884,25-02-2020,2
0,43885,27-02-2020,3
0,43885,27-02-2020,3
0,43885,29-02-2020,5
0,43885,29-02-2020,5
0,43885,28-02-2020,4
0,43885,28-02-2020,4
0,43885,27-02-2020,3
0,43885,27-02-2020,3
0,43885,29-02-2020,5
0,43886,27-02-2020,2
0,43886,27-02-2020,2
0,43886,27-02-2020,2
0,43886,29-02-2020,4
0,43886,27-02-2020,2
0,43886,28-02-2020,3
0,43886,27-02-2020,2
0,43886,27-02-2020,2
0,43886,27-02-2020,2
0,43886,27-02-2020,2
0,43886,27-02-2020,2
0,43886,01-03-2020,5
0,43886,01-03-2020,5
0,43886,28-02-2020,3
0,43886,29-02-2020,4
0,43886,02-03-2020,6
0,43887,27-02-2020,1
0,43887,27-02-2020,1
0,43887,27-02-2020,1
0,43887,29-02-2020,3
0,43887,29-02-2020,3
0,43887,01-03-2020,4
0,43887,01-03-2020,4
0,43887,01-03-2020,4
0,43887,01-03-2020,4
0,43887,03-03-2020,6
0,43887,02-03-2020,5
0,43887,02-03-2020,5
0,43887,02-03-2020,5
0,43887,02-03-2020,5
0,43887,02-03-2020,5
0,43887,03-03-2020,6
0,43887,03-03-2020,6
0,43887,03-03-2020,6
0,43887,04-03-2020,7
0,43887,01-03-2020,4
0,43887,29-02-2020,3
0,43887,29-02-2020,3
0,43887,29-02-2020,3
0,43887,29-02-2020,3
0,43887,01-03-2020,4
0,43887,01-03-2020,4
0,43887,01-03-2020,4
0,43887,01-03-2020,4
0,43887,02-03-2020,5
0,43887,02-03-2020,5
0,43887,29-02-2020,3
0,43887,01-03-2020,4
0,43887,01-03-2020,4
0,43887,28-02-2020,2
0,43887,28-02-2020,2
0,43887,28-02-2020,2
0,43887,27-02-2020,1
0,43887,27-02-2020,1
0,43888,29-02-2020,2
0,43888,29-02-2020,2
0,43888,29-02-2020,2
0,43888,29-02-2020,2
0,43888,03-03-2020,5
0,43888,03-03-2020,5
0,43888,03-03-2020,5
0,43888,03-03-2020,5
0,43888,02-03-2020,4
0,43888,02-03-2020,4
0,43888,02-03-2020,4
0,43888,02-03-2020,4
0,43888,29-02-2020,2
0,43888,04-03-2020,6
0,43888,02-03-2020,4
0,43888,02-03-2020,4
0,43888,29-02-2020,2
0,43888,29-02-2020,2
0,43888,02-03-2020,4
0,43888,06-03-2020,8
0,43888,06-03-2020,8
0,43888,03-03-2020,5
0,43888,03-03-2020,5
0,43888,03-03-2020,5
0,43888,01-03-2020,3
0,43888,02-03-2020,4
0,43889,01-03-2020,2
0,43889,01-03-2020,2
0,43889,01-03-2020,2
0,43889,04-03-2020,5
0,43889,04-03-2020,5
0,43889,04-03-2020,5
0,43889,01-03-2020,2
0,43889,01-03-2020,2
0,43889,04-03-2020,5
0,43889,04-03-2020,5
0,43889,04-03-2020,5
0,43889,03-03-2020,4
0,43889,03-03-2020,4
0,43889,03-03-2020,4
0,43889,02-03-2020,3
0,43889,02-03-2020,3
0,43890,06-03-2020,6
0,43890,06-03-2020,6
0,43890,03-03-2020,3
0,43890,03-03-2020,3
0,43890,03-03-2020,3
0,43890,05-03-2020,5
0,43890,03-03-2020,3
0,43890,02-03-2020,2
0,43890,02-03-2020,2
0,43890,04-03-2020,4
0,43890,04-03-2020,4
0,43890,08-03-2020,8
0,43890,05-03-2020,5
0,43890,05-03-2020,5
0,43890,04-03-2020,4
0,43890,03-03-2020,3
0,43890,06-03-2020,6
0,43890,06-03-2020,6
0,43890,06-03-2020,6
0,43890,03-03-2020,3
0,43890,03-03-2020,3
0,43890,03-03-2020,3
0,43892,05-03-2020,3
0,43892,05-03-2020,3
0,43892,05-03-2020,3
0,43892,05-03-2020,3
0,43892,05-03-2020,3
0,43892,05-03-2020,3
0,43892,05-03-2020,3
0,43892,05-03-2020,3
0,43892,05-03-2020,3
0,43892,05-03-2020,3
0,43892,05-03-2020,3
0,43892,05-03-2020,3
0,43892,05-03-2020,3
0,43892,05-03-2020,3
0,43892,05-03-2020,3
0,43892,06-03-2020,4
0,43892,06-03-2020,4
0,43892,06-03-2020,4
0,43892,06-03-2020,4
0,43892,06-03-2020,4
0,43892,06-03-2020,4
0,43892,05-03-2020,3
0,43892,07-03-2020,5
0,43892,07-03-2020,5
0,43892,06-03-2020,4
0,43893,05-03-2020,2
0,43893,05-03-2020,2
0,43893,10-03-2020,7
0,43893,10-03-2020,7
0,43893,10-03-2020,7
0,43893,05-03-2020,2
0,43893,05-03-2020,2
0,43893,05-03-2020,2
0,43893,05-03-2020,2
0,43893,05-03-2020,2
0,43893,14-03-2020,11
0,43893,14-03-2020,11
0,43893,14-03-2020,11
0,43893,14-03-2020,11
0,43893,09-03-2020,6
0,43893,09-03-2020,6
0,43893,09-03-2020,6
0,43893,07-03-2020,4
0,43894,07-03-2020,3
0,43894,08-03-2020,4
0,43894,07-03-2020,3
0,43894,07-03-2020,3
0,43894,06-03-2020,2
0,43894,06-03-2020,2
0,43894,06-03-2020,2
0,43894,10-03-2020,6
0,43894,10-03-2020,6
0,43894,08-03-2020,4
0,43894,11-03-2020,7
0,43894,11-03-2020,7
0,43894,11-03-2020,7
0,43894,11-03-2020,7
0,43895,10-03-2020,5
0,43895,09-03-2020,4
0,43895,09-03-2020,4
0,43895,12-03-2020,7
0,43895,12-03-2020,7
0,43895,08-03-2020,3
0,43895,08-03-2020,3
0,43896,09-03-2020,3
0,43896,09-03-2020,3
0,43896,09-03-2020,3
0,43896,08-03-2020,2
0,43896,08-03-2020,2
0,43896,08-03-2020,2
0,43896,08-03-2020,2
0,43896,08-03-2020,2
0,43896,08-03-2020,2
0,43896,08-03-2020,2
0,43896,07-03-2020,1
0,43896,07-03-2020,1
0,43896,13-03-2020,7
0,43896,13-03-2020,7
0,43896,13-03-2020,7
0,43896,12-03-2020,6
0,43896,12-03-2020,6
0,43896,12-03-2020,6
0,43896,12-03-2020,6
0,43896,10-03-2020,4
0,43896,10-03-2020,4
0,43896,09-03-2020,3
0,43896,12-03-2020,6
0,43897,16-03-2020,9
0,43897,16-03-2020,9
0,43897,10-03-2020,3
0,43897,10-03-2020,3
0,43897,10-03-2020,3
0,43897,15-03-2020,8
0,43897,15-03-2020,8
0,43897,12-03-2020,5
0,43897,11-03-2020,4
0,43897,11-03-2020,4
0,43897,11-03-2020,4
0,43897,11-03-2020,4
0,43897,11-03-2020,4
0,43897,11-03-2020,4
0,43897,11-03-2020,4
0,43897,13-03-2020,6
0,43897,13-03-2020,6
0,43897,13-03-2020,6
0,43897,08-03-2020,1
0,43897,08-03-2020,1
0,43897,08-03-2020,1
0,43897,08-03-2020,1
0,43897,10-03-2020,3
0,43897,10-03-2020,3
0,43897,17-03-2020,10
0,43897,17-03-2020,10
0,43898,12-03-2020,4
0,43898,12-03-2020,4
0,43898,12-03-2020,4
0,43899,11-03-2020,2
0,43899,11-03-2020,2
0,43899,11-03-2020,2
0,43899,11-03-2020,2
0,43899,11-03-2020,2
0,43899,11-03-2020,2
0,43899,11-03-2020,2
0,43899,13-03-2020,4
0,43899,13-03-2020,4
0,43899,11-03-2020,2
0,43899,11-03-2020,2
0,43900,13-03-2020,3
0,43900,13-03-2020,3
0,43900,13-03-2020,3
0,43900,13-03-2020,3
0,43900,13-03-2020,3
0,43900,13-03-2020,3
0,43900,15-03-2020,5
0,43900,15-03-2020,5
0,43900,15-03-2020,5
0,43900,13-03-2020,3
0,43900,13-03-2020,3
0,43900,15-03-2020,5
0,43900,15-03-2020,5
0,43900,15-03-2020,5
0,43900,15-03-2020,5
0,43900,16-03-2020,6
0,43900,16-03-2020,6
0,43900,16-03-2020,6
0,43900,16-03-2020,6
0,43900,16-03-2020,6
0,43900,16-03-2020,6
0,43900,13-03-2020,3
0,43900,13-03-2020,3
0,43900,13-03-2020,3
0,43900,13-03-2020,3
0,43900,13-03-2020,3
0,43900,15-03-2020,5
0,43901,15-03-2020,4
0,43901,15-03-2020,4
0,43901,15-03-2020,4
0,43901,17-03-2020,6
0,43901,16-03-2020,5
0,43901,16-03-2020,5
0,43901,16-03-2020,5
0,43901,14-03-2020,3
0,43901,14-03-2020,3
0,43902,17-03-2020,5
0,43902,17-03-2020,5
0,43902,14-03-2020,2
0,43902,14-03-2020,2
0,43902,16-03-2020,4
0,43902,16-03-2020,4
0,43902,15-03-2020,3
0,43902,15-03-2020,3
0,43902,15-03-2020,3
0,43902,15-03-2020,3
0,43902,15-03-2020,3
0,43902,15-03-2020,3
0,43902,15-03-2020,3
0,43902,15-03-2020,3
0,43902,15-03-2020,3
0,43902,16-03-2020,4
0,43902,16-03-2020,4
0,43902,16-03-2020,4
0,43902,16-03-2020,4
0,43902,14-03-2020,2
0,43903,19-03-2020,6
0,43903,19-03-2020,6
0,43903,19-03-2020,6
0,43903,19-03-2020,6
0,43903,17-03-2020,4
0,43903,17-03-2020,4
0,43903,17-03-2020,4
0,43904,18-03-2020,4
0,43904,18-03-2020,4
0,43904,18-03-2020,4
0,43904,17-03-2020,3
0,43904,20-03-2020,6
0,43904,20-03-2020,6
0,43904,17-03-2020,3
0,43904,17-03-2020,3
0,43904,17-03-2020,3
0,43904,17-03-2020,3
0,43904,15-03-2020,1
0,43904,15-03-2020,1
0,43904,15-03-2020,1
0,43904,15-03-2020,1
0,43906,19-03-2020,3
0,43906,19-03-2020,3
0,43906,19-03-2020,3
0,43906,19-03-2020,3
0,43907,19-03-2020,2
0,43907,19-03-2020,2
0,43907,21-03-2020,4
0,43907,19-03-2020,2
0,43907,20-03-2020,3
0,43907,20-03-2020,3
0,43944,26-04-2020,3
0,43944,26-04-2020,3
0,43944,26-04-2020,3
0,43944,26-04-2020,3
0,43945,28-04-2020,4
0,43946,28-04-2020,3
0,43946,28-04-2020,3
0,43946,28-04-2020,3
0,43946,02-05-2020,7
0,43946,02-05-2020,7
0,43946,02-05-2020,7
0,43946,29-04-2020,4
0,43946,29-04-2020,4
0,43946,29-04-2020,4
0,43946,29-04-2020,4
0,43946,29-04-2020,4
0,43946,30-04-2020,5
0,43946,30-04-2020,5
0,43946,30-04-2020,5
0,43946,27-04-2020,2
0,43946,28-04-2020,3
0,43946,28-04-2020,3
0,43946,28-04-2020,3
0,43946,28-04-2020,3
0,43946,28-04-2020,3
0,43946,28-04-2020,3
0,43946,28-04-2020,3
0,43946,01-05-2020,6
0,43946,01-05-2020,6
0,43946,01-05-2020,6
0,43946,01-05-2020,6
0,43946,01-05-2020,6
0,43948,02-05-2020,5
0,43948,02-05-2020,5
0,43948,02-05-2020,5
0,43949,03-05-2020,5
0,43949,03-05-2020,5
0,43949,03-05-2020,5
0,43949,03-05-2020,5
0,43949,03-05-2020,5
0,43949,03-05-2020,5
0,43949,03-05-2020,5
0,43949,03-05-2020,5
0,43949,02-05-2020,4
0,43949,02-05-2020,4
0,43949,02-05-2020,4
0,43949,02-05-2020,4
0,43949,01-05-2020,3
0,43949,01-05-2020,3
0,43949,30-04-2020,2
0,43949,30-04-2020,2
0,43950,03-05-2020,4
0,43950,02-05-2020,3
0,43950,02-05-2020,3
0,43950,05-05-2020,6
0,43950,05-05-2020,6
0,43950,04-05-2020,5
0,43950,04-05-2020,5
0,43950,02-05-2020,3
0,43950,02-05-2020,3
0,43950,02-05-2020,3
0,43951,02-05-2020,2
0,43951,07-05-2020,7
0,43952,05-05-2020,4
0,43952,03-05-2020,2
0,43952,04-05-2020,3
0,43952,04-05-2020,3
0,43952,08-05-2020,7
0,43952,02-05-2020,1
0,43952,06-05-2020,5
0,43952,06-05-2020,5
0,43952,08-05-2020,7
0,43952,05-05-2020,4
0,43952,05-05-2020,4
0,43952,05-05-2020,4
0,43952,05-05-2020,4
0,43952,05-05-2020,4
0,43953,05-05-2020,3
0,43953,05-05-2020,3
0,43953,05-05-2020,3
0,43953,05-05-2020,3
0,43953,05-05-2020,3
0,43953,05-05-2020,3
0,43953,05-05-2020,3
0,43953,03-05-2020,1
0,43953,03-05-2020,1
0,43953,03-05-2020,1
0,43953,03-05-2020,1
0,43953,03-05-2020,1
0,43953,04-05-2020,2
0,43953,07-05-2020,5
0,43953,07-05-2020,5
0,43953,07-05-2020,5
0,43953,07-05-2020,5
0,43953,07-05-2020,5
0,43953,07-05-2020,5
0,43953,07-05-2020,5
0,43953,06-05-2020,4
0,43953,06-05-2020,4
0,43953,06-05-2020,4
0,43953,06-05-2020,4
0,43953,06-05-2020,4
0,43953,06-05-2020,4
0,43953,06-05-2020,4
0,43953,06-05-2020,4
0,43953,05-05-2020,3
0,43953,05-05-2020,3
0,43953,05-05-2020,3
0,43955,12-05-2020,8
0,43955,06-05-2020,2
0,43955,07-05-2020,3
0,43955,07-05-2020,3
0,43955,07-05-2020,3
0,43955,08-05-2020,4
0,43955,08-05-2020,4
0,43955,08-05-2020,4
0,43955,08-05-2020,4
0,43956,09-05-2020,4
0,43956,11-05-2020,6
0,43956,11-05-2020,6
0,43956,09-05-2020,4
0,43957,13-05-2020,7
0,43957,13-05-2020,7
0,43957,13-05-2020,7
0,43957,11-05-2020,5
0,43957,11-05-2020,5
0,43957,11-05-2020,5
0,43957,11-05-2020,5
0,43958,10-05-2020,3
0,43958,10-05-2020,3
0,43958,10-05-2020,3
0,43958,10-05-2020,3
0,43958,10-05-2020,3
0,43958,10-05-2020,3
0,43958,11-05-2020,4
0,43958,14-05-2020,7
0,43958,14-05-2020,7
0,43958,14-05-2020,7
0,43958,14-05-2020,7
0,43958,14-05-2020,7
0,43958,14-05-2020,7
0,43958,14-05-2020,7
0,43958,09-05-2020,2
0,43958,10-05-2020,3
0,43958,10-05-2020,3
0,43959,10-05-2020,2
0,43959,10-05-2020,2
0,43959,10-05-2020,2
0,43959,10-05-2020,2
0,43959,13-05-2020,5
0,43959,13-05-2020,5
0,43959,13-05-2020,5
0,43959,10-05-2020,2
0,43959,10-05-2020,2
0,43959,10-05-2020,2
0,43960,12-05-2020,3
0,43960,12-05-2020,3
0,43960,12-05-2020,3
0,43960,12-05-2020,3
0,43960,12-05-2020,3
0,43960,12-05-2020,3
0,43960,13-05-2020,4
0,43960,13-05-2020,4
0,43960,13-05-2020,4
0,43960,13-05-2020,4
0,43960,13-05-2020,4
0,43960,13-05-2020,4
0,43960,13-05-2020,4
0,43960,13-05-2020,4
0,43960,13-05-2020,4
0,43960,13-05-2020,4
0,43960,13-05-2020,4
0,43960,14-05-2020,5
0,43960,14-05-2020,5
0,43960,12-05-2020,3
0,43960,12-05-2020,3
0,43960,12-05-2020,3
0,43962,18-05-2020,7
0,43962,14-05-2020,3
0,43962,15-05-2020,4
0,43962,15-05-2020,4
0,43962,14-05-2020,3
0,43962,19-05-2020,8
0,43962,19-05-2020,8
0,43962,19-05-2020,8
0,43963,19-05-2020,7
0,43963,19-05-2020,7
0,43963,19-05-2020,7
0,43963,19-05-2020,7
0,43963,15-05-2020,3
0,43963,15-05-2020,3
0,43963,15-05-2020,3
0,43963,14-05-2020,2
0,43963,14-05-2020,2
0,43963,14-05-2020,2
0,43963,14-05-2020,2
0,43963,14-05-2020,2
0,43963,14-05-2020,2
0,43963,14-05-2020,2
0,43963,16-05-2020,4
0,43963,16-05-2020,4
0,43963,15-05-2020,3
0,43963,14-05-2020,2
0,43964,19-05-2020,6
0,43964,19-05-2020,6
0,43964,19-05-2020,6
0,43964,16-05-2020,3
0,43964,17-05-2020,4
0,43964,17-05-2020,4
0,43964,17-05-2020,4
0,43964,17-05-2020,4
0,43964,18-05-2020,5
0,43964,18-05-2020,5
0,43965,18-05-2020,4
0,43965,18-05-2020,4
0,43965,17-05-2020,3
0,43965,17-05-2020,3
0,43965,18-05-2020,4
0,43965,18-05-2020,4
0,43965,18-05-2020,4
0,43965,16-05-2020,2
0,43965,16-05-2020,2
0,43965,20-05-2020,6
0,43965,20-05-2020,6
0,43965,20-05-2020,6
0,43966,17-05-2020,2
0,43966,21-05-2020,6
0,43966,21-05-2020,6
0,43966,21-05-2020,6
0,43966,20-05-2020,5
0,43966,20-05-2020,5
0,43967,20-05-2020,4
0,43967,19-05-2020,3
0,43967,20-05-2020,4
0,43967,20-05-2020,4
0,43967,20-05-2020,4
0,43967,20-05-2020,4
0,43967,20-05-2020,4
0,43967,20-05-2020,4
0,43969,21-05-2020,3
0,43969,21-05-2020,3
0,43969,21-05-2020,3
